"ID"	"Description"	"pvalue"	"p.adjust"	"NES"	"enrichmentScore"	"setSize"	"core_enrichment"
"GO:0015629"	"actin cytoskeleton"	0.00110497237569061	0.0432262129804663	-2.05831116030574	-0.472258337205305	475	"Pxn, Npm3, Myo1c, Myh9, Notch3, Myo7b, Actn4, Capzb, Abcb4, Tek, Dennd2a, Myl9, Zfp185, Mlph, Peak1, Tnnt2, Ackr2, Tnni3, Anxa1, Capza3, Dapk1, Myl4, Fyn, Fyb, Pdlim4, Palld, Ppp1r9b, Tmod1, Nox4, Sptb, Rnd1, Lmod2, Gsn, Msrb1, Arpc1b, Lcp1, Akap13, Aif1, Ror1, Pak1, Jup, Flt1, Cldn5, Mylk3, Parvg, Was, Hck, Coro1a, Synpo2, Myo18b, Myoz3, Cobl, Myo1f, Cyba, Xirp2, Pstpip1, Myh2, Cib2, Flnc, Trpv4, Obscn, Bin2, Ccn5, Rinl, Lad1, Hspb7, Clic5, Ldb3, Mybph, Ankrd23, Myoz2, Tmod4, Fermt3, Fgr, Gmfg, Cap2, Mybpc2, Lmod3, Myoz1, Pstpip2, Actn2, Myom1, Pdlim3, Vcam1, Mybpc1, Myh8, Actn3, Myh1, Tpm2, Adam8, Mylpf, Neb, Pvalb, Sh2b2, Ttn, Acta1, Myl1, Tnnt3, Tnnc2, Myh4, Tnni2"
"GO:0031012"	"extracellular matrix"	0.00110864745011086	0.0432262129804663	-2.16649772768633	-0.497473300175136	458	"Insl5, Cask, Col6a2, Mmrn2, Entpd2, Col8a2, Mmrn1, Lamb1, Ambp, Spn, Mmp14, Lrrn2, Tnr, Anxa1, Col10a1, Krt1, Ntn1, Col6a4, Reg2, Tgfb1, Mmp23, Gpc4, Serpinb6a, Gpc6, Adamts2, Alpl, Prg2, Pzp, Serpinf1, Kazald1, Clec14a, Bmp1, Col2a1, Col5a1, Col18a1, Nid1, Itgb4, Fn1, Olfml2b, Col14a1, Lrrc32, Crispld2, Mfap4, Col6a1, Mmp8, Ntn4, Tnxb, Col27a1, Adamts5, S100a10, Entpd1, Ccn4, Tgfbr3, Lrrc17, Bgn, Postn, Scara3, Tgfbi, Timp3, Cd180, Col1a1, P3h2, Mmp13, Cthrc1, Ccn5, Plxdc2, Thbs1, Lrig1, Timp1, Col5a2, Mfap2, Smoc2, Ctsl, Ctsc, Lad1, Gpc3, Pcsk6, Anxa3, Serpine2, Itih5, Emilin2, Thbs3, Col17a1, Lum, Ltbp2, Sema3c, S100a6, Htra1, Fbn1, Col4a4, Tnc, Mfap5, Colec12, Clec3b, F13a1, Col1a2, Pcolce2, Serpine1, Vcan, Thbs2, Lox, Loxl1, Lama2, Igfbp6, Ogn, Igf1, Spon2, Fbln2, Col3a1, Sfrp1, Abi3bp, Lgals3, Il1rl1, Pf4, Mmp3, Mmp19, Mmp2, Dpt, Mmp12, Dcn, Efemp1"
"GO:0005764"	"lysosome"	0.00112485939257593	0.0432262129804663	-1.82121720979242	-0.422090096918303	410	"H2-Aa, Uvrag, Vps26a, Stx3, Hpse, Sidt1, Atp6v0d1, Plbd2, Rragc, March2, Abcb9, H2-DMb2, Dram2, Hrg, Ccdc115, Aga, Hgs, Tlr9, Arl8a, Siae, Ccz1, Oca2, Slc17a5, Fth1, Got1, Anxa11, Ctsz, Trim29, Neu1, Scarb2, Naga, Ctbs, Pebp4, Wdr24, Galns, Sppl2a, Nsg1, Znrf2, Snx16, Unc13d, Slc29a3, Cubn, Ank2, Ramp3, BC048403, Src, Tmem150a, Tmem150b, Cst3, Gm2a, Ctsa, Pdgfrb, Pla2g4e, Lamp2, Hyal2, Rilp, Snap23, Arsb, Sppl2c, Tmbim1, Gns, Mios, Ostm1, Sqstm1, Sgsh, Pcyox1, Pla2g4f, Rnf19b, Ctsb, Tmem8, Vps11, Manba, Fasl, Psapl1, Asah1, Slc49a4, Slc15a3, Rab9, Ppt2, Ctsf, Abhd6, Ctns, Naaa, Cln5, Sidt2, Cd34, Fuca2, Cln3, Rb1cc1, Napsa, Tmem63a, Pla2g15, Anxa1, Epg5, Ap5s1, Treml4, Ctsw, Tmem74, Tpcn2, Rab39, Tmem165, Cxcr4, Slc36a1, Rragd, Laptm5, Syt11, Npc2, Psap, Borcs6, Cpq, Cd68, Ctsk, Idua, Prcp, Slc48a1, Mcoln2, Hck, Calcrl, Tcirg1, Lgmn, Trpm2, Lipa, Cts6, Rab7b, Plbd1, Vps33b, P2ry2, Milr1, Acp2, Cst7, Ifi30, Tlr7, Mmp13, Acp5, Gla, Ctsl, Ctsc, Tm6sf1, Gpc3, Ank3, Ctsh, March1, Unc93b1, Cyb561a3, Ace, Il1b, Nos1, Slc11a1, Srgn, Ctss, Dram1, Adam8, Atp6v0d2"
"GO:0000323"	"lytic vacuole"	0.00112612612612613	0.0432262129804663	-1.81930023473578	-0.421492860920877	411	"H2-Aa, Uvrag, Vps26a, Stx3, Hpse, Sidt1, Atp6v0d1, Plbd2, Rragc, March2, Abcb9, H2-DMb2, Dram2, Hrg, Ccdc115, Aga, Hgs, Tlr9, Arl8a, Siae, Ccz1, Oca2, Slc17a5, Fth1, Got1, Anxa11, Ctsz, Trim29, Neu1, Scarb2, Naga, Ctbs, Pebp4, Wdr24, Galns, Sppl2a, Nsg1, Znrf2, Snx16, Unc13d, Slc29a3, Cubn, Ank2, Ramp3, BC048403, Src, Tmem150a, Tmem150b, Cst3, Gm2a, Ctsa, Pdgfrb, Pla2g4e, Lamp2, Hyal2, Rilp, Snap23, Arsb, Sppl2c, Tmbim1, Gns, Mios, Ostm1, Sqstm1, Sgsh, Pcyox1, Pla2g4f, Rnf19b, Ctsb, Tmem8, Vps11, Manba, Fasl, Psapl1, Asah1, Slc49a4, Slc15a3, Rab9, Ppt2, Ctsf, Abhd6, Ctns, Naaa, Cln5, Sidt2, Cd34, Fuca2, Cln3, Rb1cc1, Napsa, Tmem63a, Pla2g15, Anxa1, Epg5, Ap5s1, Treml4, Ctsw, Tmem74, Tpcn2, Rab39, Tmem165, Cxcr4, Slc36a1, Rragd, Laptm5, Syt11, Npc2, Psap, Borcs6, Cpq, Cd68, Ctsk, Idua, Prcp, Slc48a1, Mcoln2, Hck, Calcrl, Tcirg1, Lgmn, Trpm2, Lipa, Cts6, Rab7b, Plbd1, Vps33b, P2ry2, Milr1, Acp2, Cst7, Ifi30, Tlr7, Mmp13, Acp5, Gla, Ctsl, Ctsc, Tm6sf1, Gpc3, Ank3, Ctsh, March1, Unc93b1, Cyb561a3, Ace, Il1b, Nos1, Slc11a1, Srgn, Ctss, Dram1, Adam8, Atp6v0d2"
"GO:0009897"	"external side of plasma membrane"	0.00112612612612613	0.0432262129804663	-2.16334861079287	-0.501607059293279	405	"Itga4, Plg, Atp6ap2, B4galt1, Btnl6, Slc2a4, Gfra2, Mill1, Alcam, Il13, Abcg1, Gm7030, Il12rb1, Ctsb, P2rx1, Tnfrsf23, Cd48, Cd1d2, Fasl, Tas2r118, H2-M9, Ssc5d, Tnfrsf13b, Ssc4d, Itgax, Skint7, Cd59b, Skint1, Btla, Car4, Il31ra, Cd79a, Cd22, Klrc3, Gm8909, Skint9, Cd34, Antxr2, Rorc, Ghr, Cd8a, Cxcl9, Cd9, H2-Q10, Spn, Mr1, Il13ra1, Ackr2, Adam26a, Cd2, Itga5, Tfr2, Anxa1, Sdc1, Il27ra, H2-M10.2, Itgam, Akp3, Lag3, Gpc4, Cxcr4, Itgal, Il12rb2, Ccr9, H2-Q2, Cd28, Icos, Plet1, H2-Ab1, Vsir, Crlf2, Fcer1g, Klrk1, Il6ra, Vpreb1, Ifng, Fcgrt, Clec14a, Ccr1l1, Musk, Thy1, Cd3d, Cd6, Ccl19, Cd8b1, Ptprc, Csf3r, Btn2a2, Ager, Gfra1, Cd59a, Adgre1, Ly6c1, Ceacam1, Hyal5, Cd86, Cd248, Osmr, H2-Q4, Fcgr1, Ccr5, Tgfbr3, Lifr, Cd40, Gfra3, Thbs1, Icam1, Fcgr2b, L1cam, Tnf, Cd200r4, Ctsl, Il2rg, Serpine2, Sell, Ccr2, Il1r1, Cd200r1, Klra7, Tnfrsf13c, Slamf7, Csf2ra, Ace, Il6, Abca1, Tlr2, Cd80, Fcgr3, Pdcd1lg2, Cd55, Selp, Cd36, Cd163, Cd69, Folr2, Cd226, Cxcl12, Anpep, Ccr1, Lgals3, Il7r, Vcam1, Il1rl1, Cd14, H2-M2"
"GO:0098589"	"membrane region"	0.00113636363636364	0.0432262129804663	-1.803133651552	-0.421237200120234	363	"Myo1d, Ltb4r1, Pde2a, Erbb2, Aqp1, Add3, Flot1, Cbl, Gnai2, Has2, Gnai3, Cavin4, Chrnb2, Kcnq3, Lrp4, Trpc1, Clip3, Rab5a, Sdc4, Cd4, Src, Zap70, Ehd2, Lamp2, Hyal2, Atp1b3, Adam17, Cxadr, Adtrp, Dmd, Slc2a4, Bmpr2, Prkca, Add2, Pi4k2a, Ghsr, Adcy5, Cel, Pllp, Ctsb, P2rx1, Cd48, Fasl, Furin, Lyn, Ednra, Myo1c, Plcd1, Cd79a, Sele, Trpc4, Cd177, Efnb1, Tek, Tradd, Cask, Arid3a, Cln3, Cd8a, Stim1, Cav3, Stx2, Cpe, Cd2, Tnr, Selplg, Itgam, Cnr1, Tex101, Cntn1, Fyn, Pdzk1, Slc2a3, Cd28, App, Fcer1g, Rgs16, Thy1, Slc27a1, Akap6, Ptprc, Hck, Tlr1, Tlr6, Myof, S100a10, Fcgr1, Nfam1, Hmox1, Birc3, Gja3, Icam1, Fcgr2b, L1cam, Tnf, Skap1, Lat2, Cys1, Itgb2, Ednrb, Nos1, Abca1, Sulf1, Lipe, Atp1b1, Atp1a2, Tlr2, Egfr, Tnfrsf1b, Cd55b, Gpm6b, Cd55, Cd36, Pag1, Pld2, Ptgs2, P2rx3, Cd14"
"GO:0062023"	"collagen-containing extracellular matrix"	0.00114155251141553	0.0432262129804663	-2.20590683083784	-0.51736039944561	348	"Insl5, Cask, Col6a2, Mmrn2, Entpd2, Col8a2, Mmrn1, Lamb1, Ambp, Spn, Tnr, Anxa1, Col10a1, Krt1, Ntn1, Col6a4, Reg2, Tgfb1, Gpc4, Serpinb6a, Gpc6, Adamts2, Prg2, Pzp, Serpinf1, Kazald1, Clec14a, Bmp1, Col2a1, Col5a1, Col18a1, Nid1, Itgb4, Fn1, Col14a1, Mfap4, Col6a1, Ntn4, Tnxb, Col27a1, Adamts5, S100a10, Entpd1, Bgn, Postn, Tgfbi, Timp3, Col1a1, P3h2, Plxdc2, Thbs1, Timp1, Col5a2, Mfap2, Smoc2, Ctsl, Ctsc, Lad1, Gpc3, Pcsk6, Anxa3, Serpine2, Itih5, Emilin2, Thbs3, Col17a1, Lum, Ltbp2, Sema3c, S100a6, Htra1, Fbn1, Col4a4, Tnc, Mfap5, Colec12, F13a1, Col1a2, Pcolce2, Serpine1, Vcan, Thbs2, Lox, Loxl1, Lama2, Igfbp6, Ogn, Igf1, Fbln2, Col3a1, Sfrp1, Abi3bp, Lgals3, Pf4, Dpt, Dcn, Efemp1"
"GO:0030141"	"secretory granule"	0.00114285714285714	0.0432262129804663	-1.47171104693921	-0.343713825519681	369	"Napsa, Itpr2, Cpe, Rab37, Capza3, Kcnj11, Cuzd1, Stxbp3, Tgfb1, Abca12, Klk8, Tex101, Stk31, Rab3b, Slc2a3, Klk1b27, Tex22, Spaca1, Ly6k, Spag11a, Klk5, Pla2g4a, Chgb, Tcirg1, Notch1, Hyal5, Vps33b, Ica1l, Lrp1, Dpep3, Ncf2, Txndc8, Pcsk5, Ctsg, Klk1b11, Penk, Col1a1, Thbs1, Krtdap, Tnf, Ctsl, Ctsh, Anxa3, Serpine2, Spink5, Cma1, Angptl6, Rab27b, Il1b, Nos1, Cd38, Slc11a1, Serpine1, Thbs2, Loxl1, Srgn, Selp, Igf1, Pla1a, Pf4, Adam8, Lyz2, Lyz1"
"GO:0043235"	"receptor complex"	0.00114285714285714	0.0432262129804663	-1.83249117820213	-0.42704515329185	382	"Gfra2, Gprc5d, Alcam, Chrna1, Il12rb1, Gpr84, Chrng, Lyn, Cd247, Bmpr1b, Abhd6, Itgax, Notch3, Ramp1, Shank3, Il31ra, Gpr160, Gprc5a, Insrr, Cd79a, Gabra5, Tek, Fgfr1, Ghr, Ifnlr1, Dlg2, Tradd, Acvr1b, Itpr2, Il13ra1, Ephb3, Itga5, Tfr2, Col10a1, Il27ra, Ephb4, Ephb2, Axl, Loxl4, P2rx2, Itgal, Il12rb2, Tspan32, App, Grik1, Crlf2, Il6ra, Abcg8, Acvr2a, Itgb7, Syk, Ror1, Musk, Itga8, Cd3d, Epha4, Flt1, Cd6, Epha6, Csf3r, Itgb5, Calcrl, Itgb4, Gfra1, Itgbl1, Ptprb, Tlr1, Il4ra, Gria3, Tlr6, Ceacam1, Notch1, Nrn1, Lrp1, Olfm1, Osmr, Traf5, Ticam2, Tgfbr3, Lifr, Cd40, Tlr7, Itga11, Gabrq, Gfra3, Olr1, Grin2a, Notch2, Pth1r, Il2rg, Skap1, Nr1h3, Itgb2, Cd200r1, Epha2, Chrnb1, Csf2ra, Il6, Tlr2, Egfr, Cd36, Csf1r, Ntrk2, Hjv, Il18r1, P2rx3, Cd14, Bst1"
"GO:0098857"	"membrane microdomain"	0.00114810562571757	0.0432262129804663	-1.84662193138189	-0.433221653084671	352	"Myo1d, Ltb4r1, Pde2a, Erbb2, Aqp1, Add3, Flot1, Cbl, Gnai2, Has2, Gnai3, Cavin4, Chrnb2, Kcnq3, Lrp4, Trpc1, Clip3, Rab5a, Sdc4, Cd4, Src, Zap70, Ehd2, Lamp2, Hyal2, Atp1b3, Adam17, Cxadr, Adtrp, Dmd, Slc2a4, Bmpr2, Prkca, Add2, Pi4k2a, Ghsr, Adcy5, Cel, Pllp, Ctsb, P2rx1, Cd48, Fasl, Furin, Lyn, Ednra, Myo1c, Plcd1, Cd79a, Sele, Trpc4, Cd177, Efnb1, Tek, Tradd, Cask, Arid3a, Cln3, Cd8a, Stim1, Cav3, Stx2, Cpe, Cd2, Tnr, Selplg, Itgam, Cnr1, Tex101, Cntn1, Fyn, Pdzk1, Slc2a3, Cd28, App, Fcer1g, Rgs16, Thy1, Slc27a1, Akap6, Ptprc, Hck, Tlr1, Tlr6, Myof, S100a10, Fcgr1, Nfam1, Hmox1, Birc3, Gja3, Icam1, Fcgr2b, L1cam, Tnf, Skap1, Lat2, Cys1, Itgb2, Ednrb, Nos1, Abca1, Sulf1, Lipe, Atp1b1, Atp1a2, Tlr2, Egfr, Tnfrsf1b, Cd55b, Gpm6b, Cd55, Cd36, Pag1, Pld2, Ptgs2, P2rx3, Cd14"
